ab	ac	ad	ae	af	ag	ah	ai	aj	bc	bd	be	bf	bg	bh	bi	bj	cd	ce	cf	cg	ch	ci	cj	de	df	dg	dh	di	dj	ef	eg	eh	ei	ej	fg	fh	fi	fj	gh	gi	gj	hi	hj	ij	abc	abd	abe	abf	abg	abh	abi	abj	acd	ace	acf	acg	ach	aci	acj	ade	adf	adg	adh	adi	adj	aef	aeg	aeh	aei	aej	afg	afh	afi	afj	agh	agi	agj	ahi	ahj	aij	bcd	bce	bcf	bcg	bch	bci	bcj	bde	bdf	bdg	bdh	bdi	bdj	bef	beg	beh	bei	bej	bfg	bfh	bfi	bfj	bgh	bgi	bgj	bhi	bhj	bij	cde	cdf	cdg	cdh	cdi	cdj	cef	ceg	ceh	cei	cej	cfg	cfh	cfi	cfj	cgh	cgi	cgj	chi	chj	cij	def	deg	deh	dei	dej	dfg	dfh	dfi	dfj	dgh	dgi	dgj	dhi	dhj	dij	efg	efh	efi	efj	egh	egi	egj	ehi	ehj	eij	fgh	fgi	fgj	fhi	fhj	fij	ghi	ghj	gij	hij
1372	1.575	9.235	1.495	3.925	14.135	11.28	1.485	6.795	8.54	9.27	1.53	3.96	14.17	11.315	1.52	6.83	8.575	9.19	11.62	21.83	18.975	9.18	14.49	16.235	3.88	14.09	11.235	1.44	6.75	8.495	16.52	13.665	3.87	9.18	10.925	23.875	14.08	19.39	21.135	11.225	16.535	18.28	6.74	8.485	13.795	6.69333333333333	1.53333333333333	3.15333333333333	9.96	8.05666666666667	1.52666666666667	5.06666666666667	6.23	6.64	8.26	15.0666666666667	13.1633333333333	6.63333333333333	10.1733333333333	11.3366666666667	3.1	9.90666666666667	8.00333333333333	1.47333333333333	5.01333333333333	6.17666666666667	11.5266666666667	9.62333333333333	3.09333333333333	6.63333333333333	7.79666666666667	16.43	9.9	13.44	14.6033333333333	7.99666666666667	11.5366666666667	12.7	5.00666666666667	6.17	9.71	6.66333333333333	8.28333333333333	15.09	13.1866666666667	6.65666666666667	10.1966666666667	11.36	3.12333333333333	9.93	8.02666666666667	1.49666666666667	5.03666666666667	6.2	11.55	9.64666666666667	3.11666666666667	6.65666666666667	7.82	16.4533333333333	9.92333333333333	13.4633333333333	14.6266666666667	8.02	11.56	12.7233333333333	5.03	6.19333333333333	9.73333333333333	8.23	15.0366666666667	13.1333333333333	6.60333333333333	10.1433333333333	11.3066666666667	16.6566666666667	14.7533333333333	8.22333333333333	11.7633333333333	12.9266666666667	21.56	15.03	18.57	19.7333333333333	13.1266666666667	16.6666666666667	17.83	10.1366666666667	11.3	14.84	11.4966666666667	9.59333333333333	3.06333333333333	6.60333333333333	7.76666666666667	16.4	9.87	13.41	14.5733333333333	7.96666666666667	11.5066666666667	12.67	4.97666666666667	6.14	9.68	18.02	11.49	15.03	16.1933333333333	9.58666666666667	13.1266666666667	14.29	6.59666666666667	7.76	11.3	16.3933333333333	19.9333333333333	21.0966666666667	13.4033333333333	14.5666666666667	18.1066666666667	11.5	12.6633333333333	16.2033333333333	9.67333333333333
1373	2.52	3.88	8.675	1.645	10.03	5.72	1.885	1.86	6.5	4.07	8.865	1.835	10.22	5.91	2.075	2.05	6.69	10.225	3.195	11.58	7.27	3.435	3.41	8.05	7.99	16.375	12.065	8.23	8.205	12.845	9.345	5.035	1.2	1.175	5.815	13.42	9.585	9.56	14.2	5.275	5.25	9.89	1.415	6.055	6.03	3.49	6.68666666666667	2	7.59	4.71666666666667	2.16	2.14333333333333	5.23666666666667	7.59333333333333	2.90666666666667	8.49666666666667	5.62333333333333	3.06666666666667	3.05	6.14333333333333	6.10333333333333	11.6933333333333	8.82	6.26333333333333	6.24666666666667	9.34	7.00666666666667	4.13333333333333	1.57666666666667	1.56	4.65333333333333	9.72333333333333	7.16666666666667	7.15	10.2433333333333	4.29333333333333	4.27666666666667	7.37	1.72	4.81333333333333	4.79666666666667	7.72	3.03333333333333	8.62333333333333	5.75	3.19333333333333	3.17666666666667	6.27	6.23	11.82	8.94666666666667	6.39	6.37333333333333	9.46666666666667	7.13333333333333	4.26	1.70333333333333	1.68666666666667	4.78	9.85	7.29333333333333	7.27666666666667	10.37	4.42	4.40333333333333	7.49666666666667	1.84666666666667	4.94	4.92333333333333	7.13666666666667	12.7266666666667	9.85333333333333	7.29666666666667	7.28	10.3733333333333	8.04	5.16666666666667	2.61	2.59333333333333	5.68666666666667	10.7566666666667	8.2	8.18333333333333	11.2766666666667	5.32666666666667	5.31	8.40333333333333	2.75333333333333	5.84666666666667	5.83	11.2366666666667	8.36333333333333	5.80666666666667	5.79	8.88333333333333	13.9533333333333	11.3966666666667	11.38	14.4733333333333	8.52333333333333	8.50666666666667	11.6	5.95	9.04333333333333	9.02666666666667	9.26666666666667	6.71	6.69333333333333	9.78666666666667	3.83666666666667	3.82	6.91333333333333	1.26333333333333	4.35666666666667	4.34	9.42666666666667	9.41	12.5033333333333	6.85333333333333	9.94666666666667	9.93	3.98	7.07333333333333	7.05666666666667	4.5
1374	2.35	7.95	12.88	2.085	1.915	10.355	12.61	4.715	3.475	7.36	12.29	1.495	1.325	9.765	12.02	4.125	2.885	17.89	7.095	6.925	15.365	17.62	9.725	8.485	12.025	11.855	20.295	22.55	14.655	13.415	1.06	9.5	11.755	3.86	2.62	9.33	11.585	3.69	2.45	20.025	12.13	10.89	14.385	13.145	5.25	5.88666666666667	9.17333333333333	1.97666666666667	1.86333333333333	7.49	8.99333333333333	3.73	2.90333333333333	12.9066666666667	5.71	5.59666666666667	11.2233333333333	12.7266666666667	7.46333333333333	6.63666666666667	8.99666666666667	8.88333333333333	14.51	16.0133333333333	10.75	9.92333333333333	1.68666666666667	7.31333333333333	8.81666666666667	3.55333333333333	2.72666666666667	7.2	8.70333333333333	3.44	2.61333333333333	14.33	9.06666666666667	8.24	10.57	9.74333333333333	4.48	12.5133333333333	5.31666666666667	5.20333333333333	10.83	12.3333333333333	7.07	6.24333333333333	8.60333333333333	8.49	14.1166666666667	15.62	10.3566666666667	9.53	1.29333333333333	6.92	8.42333333333333	3.16	2.33333333333333	6.80666666666667	8.31	3.04666666666667	2.22	13.9366666666667	8.67333333333333	7.84666666666667	10.1766666666667	9.35	4.08666666666667	12.3366666666667	12.2233333333333	17.85	19.3533333333333	14.09	13.2633333333333	5.02666666666667	10.6533333333333	12.1566666666667	6.89333333333333	6.06666666666667	10.54	12.0433333333333	6.78	5.95333333333333	17.67	12.4066666666667	11.58	13.91	13.0833333333333	7.82	8.31333333333333	13.94	15.4433333333333	10.18	9.35333333333333	13.8266666666667	15.33	10.0666666666667	9.24	20.9566666666667	15.6933333333333	14.8666666666667	17.1966666666667	16.37	11.1066666666667	6.63	8.13333333333333	2.87	2.04333333333333	13.76	8.49666666666667	7.67	10	9.17333333333333	3.91	13.6466666666667	8.38333333333333	7.55666666666667	9.88666666666667	9.06	3.79666666666667	15.5133333333333	14.6866666666667	9.42333333333333	10.9266666666667
1375	10.605	12.225	9.145	22.275	12.865	9.535	9.64	10.01	9.91	5.43	2.35	15.48	6.07	2.74	2.845	3.215	3.115	3.97	17.1	7.69	4.36	4.465	4.835	4.735	14.02	4.61	1.28	1.385	1.755	1.655	17.74	14.41	14.515	14.885	14.785	5	5.105	5.475	5.375	1.775	2.145	2.045	2.25	2.15	2.52	9.42	7.36666666666667	16.12	9.84666666666667	7.62666666666667	7.69666666666667	7.94333333333333	7.87666666666667	8.44666666666667	17.2	10.9266666666667	8.70666666666667	8.77666666666667	9.02333333333333	8.95666666666667	15.1466666666667	8.87333333333333	6.65333333333333	6.72333333333333	6.97	6.90333333333333	17.6266666666667	15.4066666666667	15.4766666666667	15.7233333333333	15.6566666666667	9.13333333333333	9.20333333333333	9.45	9.38333333333333	6.98333333333333	7.23	7.16333333333333	7.3	7.23333333333333	7.48	3.91666666666667	12.67	6.39666666666667	4.17666666666667	4.24666666666667	4.49333333333333	4.42666666666667	10.6166666666667	4.34333333333333	2.12333333333333	2.19333333333333	2.44	2.37333333333333	13.0966666666667	10.8766666666667	10.9466666666667	11.1933333333333	11.1266666666667	4.60333333333333	4.67333333333333	4.92	4.85333333333333	2.45333333333333	2.7	2.63333333333333	2.77	2.70333333333333	2.95	11.6966666666667	5.42333333333333	3.20333333333333	3.27333333333333	3.52	3.45333333333333	14.1766666666667	11.9566666666667	12.0266666666667	12.2733333333333	12.2066666666667	5.68333333333333	5.75333333333333	6	5.93333333333333	3.53333333333333	3.78	3.71333333333333	3.85	3.78333333333333	4.03	12.1233333333333	9.90333333333333	9.97333333333333	10.22	10.1533333333333	3.63	3.7	3.94666666666667	3.88	1.48	1.72666666666667	1.66	1.79666666666667	1.73	1.97666666666667	12.3833333333333	12.4533333333333	12.7	12.6333333333333	10.2333333333333	10.48	10.4133333333333	10.55	10.4833333333333	10.73	3.96	4.20666666666667	4.14	4.27666666666667	4.21	4.45666666666667	2.05666666666667	1.99	2.23666666666667	2.30666666666667
1376	10.045	13.205	11.93	8.895	10.275	21.055	9.855	7.18	8.925	11.06	9.785	6.75	8.13	18.91	7.71	5.035	6.78	12.945	9.91	11.29	22.07	10.87	8.195	9.94	8.635	10.015	20.795	9.595	6.92	8.665	6.98	17.76	6.56	3.885	5.63	19.14	7.94	5.265	7.01	18.72	16.045	17.79	4.845	6.59	3.915	11.4366666666667	10.5866666666667	8.56333333333333	9.48333333333333	16.67	9.20333333333333	7.42	8.58333333333333	12.6933333333333	10.67	11.59	18.7766666666667	11.31	9.52666666666667	10.69	9.82	10.74	17.9266666666667	10.46	8.67666666666667	9.84	8.71666666666667	15.9033333333333	8.43666666666667	6.65333333333333	7.81666666666667	16.8233333333333	9.35666666666667	7.57333333333333	8.73666666666667	16.5433333333333	14.76	15.9233333333333	7.29333333333333	8.45666666666667	6.67333333333333	11.2633333333333	9.24	10.16	17.3466666666667	9.88	8.09666666666667	9.26	8.39	9.31	16.4966666666667	9.03	7.24666666666667	8.41	7.28666666666667	14.4733333333333	7.00666666666667	5.22333333333333	6.38666666666667	15.3933333333333	7.92666666666667	6.14333333333333	7.30666666666667	15.1133333333333	13.33	14.4933333333333	5.86333333333333	7.02666666666667	5.24333333333333	10.4966666666667	11.4166666666667	18.6033333333333	11.1366666666667	9.35333333333333	10.5166666666667	9.39333333333333	16.58	9.11333333333333	7.33	8.49333333333333	17.5	10.0333333333333	8.25	9.41333333333333	17.22	15.4366666666667	16.6	7.97	9.13333333333333	7.35	8.54333333333333	15.73	8.26333333333333	6.48	7.64333333333333	16.65	9.18333333333333	7.4	8.56333333333333	16.37	14.5866666666667	15.75	7.12	8.28333333333333	6.5	14.6266666666667	7.16	5.37666666666667	6.54	14.3466666666667	12.5633333333333	13.7266666666667	5.09666666666667	6.26	4.47666666666667	15.2666666666667	13.4833333333333	14.6466666666667	6.01666666666667	7.18	5.39666666666667	13.2033333333333	14.3666666666667	12.5833333333333	5.11666666666667
1377	14.085	13.18	12.975	27.475	14.275	22.43	27.46	15.455	25.265	2.715	2.51	17.01	3.81	11.965	16.995	4.99	14.8	1.605	16.105	2.905	11.06	16.09	4.085	13.895	15.9	2.7	10.855	15.885	3.88	13.69	17.2	25.355	30.385	18.38	28.19	12.155	17.185	5.18	14.99	25.34	13.335	23.145	18.365	28.175	16.17	9.99333333333333	9.85666666666667	19.5233333333333	10.7233333333333	16.16	19.5133333333333	11.51	18.05	9.25333333333333	18.92	10.12	15.5566666666667	18.91	10.9066666666667	17.4466666666667	18.7833333333333	9.98333333333333	15.42	18.7733333333333	10.77	17.31	19.65	25.0866666666667	28.44	20.4366666666667	26.9766666666667	16.2866666666667	19.64	11.6366666666667	18.1766666666667	25.0766666666667	17.0733333333333	23.6133333333333	20.4266666666667	26.9666666666667	18.9633333333333	2.27666666666667	11.9433333333333	3.14333333333333	8.58	11.9333333333333	3.93	10.47	11.8066666666667	3.00666666666667	8.44333333333333	11.7966666666667	3.79333333333333	10.3333333333333	12.6733333333333	18.11	21.4633333333333	13.46	20	9.31	12.6633333333333	4.66	11.2	18.1	10.0966666666667	16.6366666666667	13.45	19.99	11.9866666666667	11.2033333333333	2.40333333333333	7.84	11.1933333333333	3.19	9.73	12.07	17.5066666666667	20.86	12.8566666666667	19.3966666666667	8.70666666666667	12.06	4.05666666666667	10.5966666666667	17.4966666666667	9.49333333333333	16.0333333333333	12.8466666666667	19.3866666666667	11.3833333333333	11.9333333333333	17.37	20.7233333333333	12.72	19.26	8.57	11.9233333333333	3.92	10.46	17.36	9.35666666666667	15.8966666666667	12.71	19.25	11.2466666666667	18.2366666666667	21.59	13.5866666666667	20.1266666666667	27.0266666666667	19.0233333333333	25.5633333333333	22.3766666666667	28.9166666666667	20.9133333333333	18.2266666666667	10.2233333333333	16.7633333333333	13.5766666666667	20.1166666666667	12.1133333333333	19.0133333333333	25.5533333333333	17.55	20.9033333333333
1378	12.045	12.525	12.155	17.595	12.1	11.575	11.775	26.41	15.415	5.17	4.8	10.24	4.745	4.22	4.42	19.055	8.06	5.28	10.72	5.225	4.7	4.9	19.535	8.54	10.35	4.855	4.33	4.53	19.165	8.17	10.295	9.77	9.97	24.605	13.61	4.275	4.475	19.11	8.115	3.95	18.585	7.59	18.785	7.79	22.425	9.91333333333333	9.66666666666667	13.2933333333333	9.63	9.28	9.41333333333333	19.17	11.84	9.98666666666667	13.6133333333333	9.95	9.6	9.73333333333333	19.49	12.16	13.3666666666667	9.70333333333333	9.35333333333333	9.48666666666667	19.2433333333333	11.9133333333333	13.33	12.98	13.1133333333333	22.87	15.54	9.31666666666667	9.45	19.2066666666667	11.8766666666667	9.1	18.8566666666667	11.5266666666667	18.99	11.66	21.4166666666667	5.08333333333333	8.71	5.04666666666667	4.69666666666667	4.83	14.5866666666667	7.25666666666667	8.46333333333333	4.8	4.45	4.58333333333333	14.34	7.01	8.42666666666667	8.07666666666667	8.21	17.9666666666667	10.6366666666667	4.41333333333333	4.54666666666667	14.3033333333333	6.97333333333333	4.19666666666667	13.9533333333333	6.62333333333333	14.0866666666667	6.75666666666667	16.5133333333333	8.78333333333333	5.12	4.77	4.90333333333333	14.66	7.33	8.74666666666667	8.39666666666667	8.53	18.2866666666667	10.9566666666667	4.73333333333333	4.86666666666667	14.6233333333333	7.29333333333333	4.51666666666667	14.2733333333333	6.94333333333333	14.4066666666667	7.07666666666667	16.8333333333333	8.5	8.15	8.28333333333333	18.04	10.71	4.48666666666667	4.62	14.3766666666667	7.04666666666667	4.27	14.0266666666667	6.69666666666667	14.16	6.83	16.5866666666667	8.11333333333333	8.24666666666667	18.0033333333333	10.6733333333333	7.89666666666667	17.6533333333333	10.3233333333333	17.7866666666667	10.4566666666667	20.2133333333333	4.23333333333333	13.99	6.66	14.1233333333333	6.79333333333333	16.55	13.7733333333333	6.44333333333333	16.2	16.3333333333333
1379	2.78	6.345	4.145	2.045	1.615	1.985	1.95	1.715	1.305	7.505	5.305	3.205	2.775	3.145	3.11	2.875	2.465	8.87	6.77	6.34	6.71	6.675	6.44	6.03	4.57	4.14	4.51	4.475	4.24	3.83	2.04	2.41	2.375	2.14	1.73	1.98	1.945	1.71	1.3	2.315	2.08	1.67	2.045	1.635	1.4	5.54333333333333	4.07666666666667	2.67666666666667	2.39	2.63666666666667	2.61333333333333	2.45666666666667	2.18333333333333	6.45333333333333	5.05333333333333	4.76666666666667	5.01333333333333	4.99	4.83333333333333	4.56	3.58666666666667	3.3	3.54666666666667	3.52333333333333	3.36666666666667	3.09333333333333	1.9	2.14666666666667	2.12333333333333	1.96666666666667	1.69333333333333	1.86	1.83666666666667	1.68	1.40666666666667	2.08333333333333	1.92666666666667	1.65333333333333	1.90333333333333	1.63	1.47333333333333	7.22666666666667	5.82666666666667	5.54	5.78666666666667	5.76333333333333	5.60666666666667	5.33333333333333	4.36	4.07333333333333	4.32	4.29666666666667	4.14	3.86666666666667	2.67333333333333	2.92	2.89666666666667	2.74	2.46666666666667	2.63333333333333	2.61	2.45333333333333	2.18	2.85666666666667	2.7	2.42666666666667	2.67666666666667	2.40333333333333	2.24666666666667	6.73666666666667	6.45	6.69666666666667	6.67333333333333	6.51666666666667	6.24333333333333	5.05	5.29666666666667	5.27333333333333	5.11666666666667	4.84333333333333	5.01	4.98666666666667	4.83	4.55666666666667	5.23333333333333	5.07666666666667	4.80333333333333	5.05333333333333	4.78	4.62333333333333	3.58333333333333	3.83	3.80666666666667	3.65	3.37666666666667	3.54333333333333	3.52	3.36333333333333	3.09	3.76666666666667	3.61	3.33666666666667	3.58666666666667	3.31333333333333	3.15666666666667	2.14333333333333	2.12	1.96333333333333	1.69	2.36666666666667	2.21	1.93666666666667	2.18666666666667	1.91333333333333	1.75666666666667	2.08	1.92333333333333	1.65	1.9	1.62666666666667	1.47	2.14666666666667	1.87333333333333	1.71666666666667	1.69333333333333
1380	4.745	17.03	4.42	5.64	6.24	4.695	11.58	5.02	8.965	14.055	1.445	2.665	3.265	1.72	8.605	2.045	5.99	13.73	14.95	15.55	14.005	20.89	14.33	18.275	2.34	2.94	1.395	8.28	1.72	5.665	4.16	2.615	9.5	2.94	6.885	3.215	10.1	3.54	7.485	8.555	1.995	5.94	8.88	12.825	6.265	11.9433333333333	3.53666666666667	4.35	4.75	3.72	8.31	3.93666666666667	6.56666666666667	11.7266666666667	12.54	12.94	11.91	16.5	12.1266666666667	14.7566666666667	4.13333333333333	4.53333333333333	3.50333333333333	8.09333333333333	3.72	6.35	5.34666666666667	4.31666666666667	8.90666666666667	4.53333333333333	7.16333333333333	4.71666666666667	9.30666666666667	4.93333333333333	7.56333333333333	8.27666666666667	3.90333333333333	6.53333333333333	8.49333333333333	11.1233333333333	6.75	9.74333333333333	10.5566666666667	10.9566666666667	9.92666666666667	14.5166666666667	10.1433333333333	12.7733333333333	2.15	2.55	1.52	6.11	1.73666666666667	4.36666666666667	3.36333333333333	2.33333333333333	6.92333333333333	2.55	5.18	2.73333333333333	7.32333333333333	2.95	5.58	6.29333333333333	1.92	4.55	6.51	9.14	4.76666666666667	10.34	10.74	9.71	14.3	9.92666666666667	12.5566666666667	11.5533333333333	10.5233333333333	15.1133333333333	10.74	13.37	10.9233333333333	15.5133333333333	11.14	13.77	14.4833333333333	10.11	12.74	14.7	17.33	12.9566666666667	3.14666666666667	2.11666666666667	6.70666666666667	2.33333333333333	4.96333333333333	2.51666666666667	7.10666666666667	2.73333333333333	5.36333333333333	6.07666666666667	1.70333333333333	4.33333333333333	6.29333333333333	8.92333333333333	4.55	3.33	7.92	3.54666666666667	6.17666666666667	6.89	2.51666666666667	5.14666666666667	7.10666666666667	9.73666666666667	5.36333333333333	7.29	2.91666666666667	5.54666666666667	7.50666666666667	10.1366666666667	5.76333333333333	6.47666666666667	9.10666666666667	4.73333333333333	9.32333333333333
1381	11.23	12.115	11.805	13.065	15.96	11.145	9.2	12.775	11.68	6.875	6.565	7.825	10.72	5.905	3.96	7.535	6.44	7.45	8.71	11.605	6.79	4.845	8.42	7.325	8.4	11.295	6.48	4.535	8.11	7.015	12.555	7.74	5.795	9.37	8.275	10.635	8.69	12.265	11.17	3.875	7.45	6.355	5.505	4.41	7.985	10.0733333333333	9.86666666666667	10.7066666666667	12.6366666666667	9.42666666666667	8.13	10.5133333333333	9.78333333333333	10.4566666666667	11.2966666666667	13.2266666666667	10.0166666666667	8.72	11.1033333333333	10.3733333333333	11.09	13.02	9.81	8.51333333333333	10.8966666666667	10.1666666666667	13.86	10.65	9.35333333333333	11.7366666666667	11.0066666666667	12.58	11.2833333333333	13.6666666666667	12.9366666666667	8.07333333333333	10.4566666666667	9.72666666666667	9.16	8.43	10.8133333333333	6.96333333333333	7.80333333333333	9.73333333333333	6.52333333333333	5.22666666666667	7.61	6.88	7.59666666666667	9.52666666666667	6.31666666666667	5.02	7.40333333333333	6.67333333333333	10.3666666666667	7.15666666666667	5.86	8.24333333333333	7.51333333333333	9.08666666666667	7.79	10.1733333333333	9.44333333333333	4.58	6.96333333333333	6.23333333333333	5.66666666666667	4.93666666666667	7.32	8.18666666666667	10.1166666666667	6.90666666666667	5.61	7.99333333333333	7.26333333333333	10.9566666666667	7.74666666666667	6.45	8.83333333333333	8.10333333333333	9.67666666666667	8.38	10.7633333333333	10.0333333333333	5.17	7.55333333333333	6.82333333333333	6.25666666666667	5.52666666666667	7.91	10.75	7.54	6.24333333333333	8.62666666666667	7.89666666666667	9.47	8.17333333333333	10.5566666666667	9.82666666666667	4.96333333333333	7.34666666666667	6.61666666666667	6.05	5.32	7.70333333333333	10.31	9.01333333333333	11.3966666666667	10.6666666666667	5.80333333333333	8.18666666666667	7.45666666666667	6.89	6.16	8.54333333333333	7.73333333333333	10.1166666666667	9.38666666666667	8.82	8.09	10.4733333333333	5.61	4.88	7.26333333333333	5.96666666666667
1382	4.59	5.78	10.33	4.63	5.08	7.815	15.925	11.81	9.52	2.36	6.91	1.21	1.66	4.395	12.505	8.39	6.1	8.1	2.4	2.85	5.585	13.695	9.58	7.29	6.95	7.4	10.135	18.245	14.13	11.84	1.7	4.435	12.545	8.43	6.14	4.885	12.995	8.88	6.59	15.73	11.615	9.325	19.725	17.435	13.32	4.24333333333333	7.27666666666667	3.47666666666667	3.77666666666667	5.6	11.0066666666667	8.26333333333333	6.73666666666667	8.07	4.27	4.57	6.39333333333333	11.8	9.05666666666667	7.53	7.30333333333333	7.60333333333333	9.42666666666667	14.8333333333333	12.09	10.5633333333333	3.80333333333333	5.62666666666667	11.0333333333333	8.29	6.76333333333333	5.92666666666667	11.3333333333333	8.59	7.06333333333333	13.1566666666667	10.4133333333333	8.88666666666667	15.82	14.2933333333333	11.55	5.79	1.99	2.29	4.11333333333333	9.52	6.77666666666667	5.25	5.02333333333333	5.32333333333333	7.14666666666667	12.5533333333333	9.81	8.28333333333333	1.52333333333333	3.34666666666667	8.75333333333333	6.01	4.48333333333333	3.64666666666667	9.05333333333333	6.31	4.78333333333333	10.8766666666667	8.13333333333333	6.60666666666667	13.54	12.0133333333333	9.27	5.81666666666667	6.11666666666667	7.94	13.3466666666667	10.6033333333333	9.07666666666667	2.31666666666667	4.14	9.54666666666667	6.80333333333333	5.27666666666667	4.44	9.84666666666667	7.10333333333333	5.57666666666667	11.67	8.92666666666667	7.4	14.3333333333333	12.8066666666667	10.0633333333333	5.35	7.17333333333333	12.58	9.83666666666667	8.31	7.47333333333333	12.88	10.1366666666667	8.61	14.7033333333333	11.96	10.4333333333333	17.3666666666667	15.84	13.0966666666667	3.67333333333333	9.08	6.33666666666667	4.81	10.9033333333333	8.16	6.63333333333333	13.5666666666667	12.04	9.29666666666667	11.2033333333333	8.46	6.93333333333333	13.8666666666667	12.34	9.59666666666667	15.69	14.1633333333333	11.42	16.8266666666667
1383	3.335	3.475	3.85	8.585	3.495	4.89	3.585	5.81	3.59	1.93	2.305	7.04	1.95	3.345	2.04	4.265	2.045	2.445	7.18	2.09	3.485	2.18	4.405	2.185	7.555	2.465	3.86	2.555	4.78	2.56	7.2	8.595	7.29	9.515	7.295	3.505	2.2	4.425	2.205	3.595	5.82	3.6	4.515	2.295	4.52	2.91333333333333	3.16333333333333	6.32	2.92666666666667	3.85666666666667	2.98666666666667	4.47	2.99	3.25666666666667	6.41333333333333	3.02	3.95	3.08	4.56333333333333	3.08333333333333	6.66333333333333	3.27	4.2	3.33	4.81333333333333	3.33333333333333	6.42666666666667	7.35666666666667	6.48666666666667	7.97	6.49	3.96333333333333	3.09333333333333	4.57666666666667	3.09666666666667	4.02333333333333	5.50666666666667	4.02666666666667	4.63666666666667	3.15666666666667	4.64	2.22666666666667	5.38333333333333	1.99	2.92	2.05	3.53333333333333	2.05333333333333	5.63333333333333	2.24	3.17	2.3	3.78333333333333	2.30333333333333	5.39666666666667	6.32666666666667	5.45666666666667	6.94	5.46	2.93333333333333	2.06333333333333	3.54666666666667	2.06666666666667	2.99333333333333	4.47666666666667	2.99666666666667	3.60666666666667	2.12666666666667	3.61	5.72666666666667	2.33333333333333	3.26333333333333	2.39333333333333	3.87666666666667	2.39666666666667	5.49	6.42	5.55	7.03333333333333	5.55333333333333	3.02666666666667	2.15666666666667	3.64	2.16	3.08666666666667	4.57	3.09	3.7	2.22	3.70333333333333	5.74	6.67	5.8	7.28333333333333	5.80333333333333	3.27666666666667	2.40666666666667	3.89	2.41	3.33666666666667	4.82	3.34	3.95	2.47	3.95333333333333	6.43333333333333	5.56333333333333	7.04666666666667	5.56666666666667	6.49333333333333	7.97666666666667	6.49666666666667	7.10666666666667	5.62666666666667	7.11	3.1	4.58333333333333	3.10333333333333	3.71333333333333	2.23333333333333	3.71666666666667	4.64333333333333	3.16333333333333	4.64666666666667	3.77666666666667
1384	9.025	1.88	4.25	10.24	14.295	9.585	6.205	5.66	1.69	8.925	11.295	17.285	21.34	16.63	13.25	12.705	8.735	4.15	10.14	14.195	9.485	6.105	5.56	1.59	12.51	16.565	11.855	8.475	7.93	3.96	22.555	17.845	14.465	13.92	9.95	21.9	18.52	17.975	14.005	13.81	13.265	9.295	9.885	5.915	5.37	6.61	8.19	12.1833333333333	14.8866666666667	11.7466666666667	9.49333333333333	9.13	6.48333333333333	3.42666666666667	7.42	10.1233333333333	6.98333333333333	4.73	4.36666666666667	1.72	9	11.7033333333333	8.56333333333333	6.31	5.94666666666667	3.3	15.6966666666667	12.5566666666667	10.3033333333333	9.94	7.29333333333333	15.26	13.0066666666667	12.6433333333333	9.99666666666667	9.86666666666667	9.50333333333333	6.85666666666667	7.25	4.60333333333333	4.24	8.12333333333333	12.1166666666667	14.82	11.68	9.42666666666667	9.06333333333333	6.41666666666667	13.6966666666667	16.4	13.26	11.0066666666667	10.6433333333333	7.99666666666667	20.3933333333333	17.2533333333333	15	14.6366666666667	11.99	19.9566666666667	17.7033333333333	17.34	14.6933333333333	14.5633333333333	14.2	11.5533333333333	11.9466666666667	9.3	8.93666666666667	8.93333333333333	11.6366666666667	8.49666666666667	6.24333333333333	5.88	3.23333333333333	15.63	12.49	10.2366666666667	9.87333333333333	7.22666666666667	15.1933333333333	12.94	12.5766666666667	9.93	9.8	9.43666666666667	6.79	7.18333333333333	4.53666666666667	4.17333333333333	17.21	14.07	11.8166666666667	11.4533333333333	8.80666666666667	16.7733333333333	14.52	14.1566666666667	11.51	11.38	11.0166666666667	8.37	8.76333333333333	6.11666666666667	5.75333333333333	20.7666666666667	18.5133333333333	18.15	15.5033333333333	15.3733333333333	15.01	12.3633333333333	12.7566666666667	10.11	9.74666666666667	18.0766666666667	17.7133333333333	15.0666666666667	15.46	12.8133333333333	12.45	12.32	9.67333333333333	9.31	7.05666666666667
