fourSeven	sevenNine	fourNine	fourSevenNine
UBE2L3	72.4383116883117	61.3892045454545	115.736607142857	83.1880411255411
CIAO1	41.8993506493507	10.3323863636364	33.5044642857143	28.5787337662338
ECD	54.2857142857143	38.21875	36.5044642857143	43.0029761904762
VPS35	47.4220779220779	31.2926136363636	55.4419642857143	44.7188852813853
GMPR2	21.0487012987013	28.6647727272727	37.2589285714286	28.9908008658009
RARRES2	97.5357142857143	0	97.5357142857143	65.0238095238095
ZNF266	0.75	0.03125	0.78125	0.520833333333333
BRWD1	53.8798701298701	61.4289772727273	23.7633928571429	46.3574134199134
HARS	0.5	40.125	40.625	27.0833333333333
LAMTOR3	71.0324675324675	43.6619318181818	93.0580357142857	69.2508116883117
SNRPD3	103.529220779221	129.292613636364	117.549107142857	116.790313852814
C3orf32	37.9090909090909	37.9090909090909	0	25.2727272727273
PKIG	57.0649350649351	66.4176136363636	33.2098214285714	52.23079004329
ZC3H14	67.5551948051948	78.4034090909091	11.7767857142857	52.5784632034632
NDEL1	27.9025974025974	1.88920454545455	29.7008928571429	19.8308982683983
ZFR	47.2954545454545	79.6079545454545	72.8125	66.5719696969697
MINPP1	6.17857142857143	32.21875	38.3973214285714	25.5982142857143
CCNB1IP1	17.2272727272727	23.0085227272727	12.78125	17.6723484848485
GDE1	15.6428571428571	7.53125	23.1741071428571	15.4494047619048
KLF6	12.1688311688312	16.9857954545455	24.2455357142857	17.8000541125541
SCAF11	21.0909090909091	39.1221590909091	41.03125	33.7481060606061
GLOD4	40.8214285714286	19.71875	60.5401785714286	40.360119047619
STRA6	38.8636363636364	48.5823863636364	9.71875	32.3882575757576
NPEPPS	45.2662337662338	43.0965909090909	45.5446428571429	44.6358225108225
EIF4EBP1	110.538961038961	34.5880681818182	91.7633928571429	78.963474025974
HIBADH	6.42857142857143	37.03125	43.4598214285714	28.9732142857143
MRPS7	63.9155844155844	119.335227272727	91.7053571428571	91.6520562770563
PEX2	58.6428571428571	44.5625	64.2053571428571	55.8035714285714
ERGIC2	47.4155844155844	40.6789772727273	37.5491071428571	41.8812229437229
RPL41	234.714285714286	241.34375	253.058035714286	243.03869047619
CRIM1	2.94480519480519	16.7528409090909	13.8794642857143	11.1923701298701
DKC1	49.3214285714286	50.8125	32.1339285714286	44.0892857142857
GNB1	103.133116883117	107.954545454545	13.1785714285714	74.7554112554113
ILF3	13.6850649350649	20.3636363636364	25.3214285714286	19.7900432900433
TARDBP	28.4480519480519	41.8721590909091	19.1383928571429	29.8195346320346
SEMA5A	4.03571428571429	0.84375	4.87946428571429	3.25297619047619
ADD1	44.3181818181818	39.3181818181818	11	31.5454545454545
MTX2	7.68831168831169	26.2329545454545	33.8303571428571	22.5838744588745
ALDH7A1	14.8311688311688	23.7954545454545	36.5357142857143	25.0541125541126
SSBP1	105.094155844156	131.991477272727	137.540178571429	124.875270562771
SMAD5	44.3084415584416	56.8977272727273	15.6607142857143	38.9556277056277
EIF1B	109.383116883117	151.767045454545	91.2410714285714	117.463744588745
PHYHIPL	33.6785714285714	84.09375	117.772321428571	78.5148809523809
COX6C	159.62987012987	186.460227272727	120.544642857143	155.544913419913
MRPL37	25.0714285714286	24.59375	49.6651785714286	33.1101190476191
PAICS	21.1428571428571	15.0625	36.2053571428571	24.1369047619048
FAM200B	69.3896103896104	40.3806818181818	83.1339285714286	64.3014069264069
METTL1	54.1623376623377	44.6534090909091	9.63392857142857	36.1498917748918
ZNF671	0.136363636363636	0.136363636363636	0	0.0909090909090909
MRPL51	81.6396103896104	120.130681818182	111.133928571429	104.301406926407
SAR1A	81.7402597402597	82.3920454545455	34.2232142857143	66.1185064935065
DGUOK	30.3538961038961	34.3806818181818	55.0982142857143	39.9442640692641
GLUD1	18.2175324675325	23.4005681818182	5.25446428571429	15.6241883116883
NRD1	15.5357142857143	9.5	25.0357142857143	16.6904761904762
ZNF146	2.89285714285714	11.71875	12.6116071428571	9.07440476190476
CAPZB	39.6623376623377	58.4346590909091	59.9151785714286	52.6707251082251
GOLGB1	45.7467532467533	78.0994318181818	53.2098214285714	59.0186688311688
FBXO8	29.2272727272727	23.8522727272727	24.625	25.9015151515152
SLC30A9	27.3181818181818	37.0369318181818	63.71875	42.6912878787879
PRPF39	1.67857142857143	9.3125	10.9910714285714	7.32738095238095
CRYZL1	48.9577922077922	46.1363636363636	15.8214285714286	36.9718614718615
DRG1	15.3571428571429	18.15625	33.5133928571429	22.3422619047619
CASP4	70.8538961038961	69.8181818181818	1.03571428571429	47.2359307359307
RAD50	16.4642857142857	23.65625	40.1205357142857	26.7470238095238
MARCH7	67.9350649350649	77.4573863636364	27.6651785714286	57.6858766233766
ATP6V1H	3.14285714285714	27.6875	30.8303571428571	20.5535714285714
SLMO2	56.3831168831169	83.5482954545455	133.022321428571	90.9845779220779
BRP44	66.1006493506493	130.667613636364	135.495535714286	110.7545995671
SPATS2	61.3019480519481	70.7528409090909	12.2366071428571	48.097132034632
DUSP12	9.01948051948052	10.8721590909091	19.7098214285714	13.200487012987
GTF3A	72.2954545454545	71.9829545454545	24.1875	56.155303030303
HEXA	26.5324675324675	21.6619318181818	20.5580357142857	22.9174783549784
RHOBTB3	56.3896103896104	15.8181818181818	53.5714285714286	41.9264069264069
ZNF761	0.785714285714286	4.6875	5.47321428571429	3.64880952380952
PJA2	7.09090909090909	44.2159090909091	46.125	32.4772727272727
NARS	17.4188311688312	35.7045454545455	45.2142857142857	32.7792207792208
CRIP1	11.6525974025974	17.2954545454545	6.85714285714286	11.9350649350649
FAM127A	33.762987012987	32.5085227272727	22.8169642857143	29.696158008658
PAPSS2	0	2.375	2.375	1.58333333333333
ARL4A	9.67857142857143	0.15625	9.83482142857143	6.55654761904762
GARS	12.4285714285714	18.90625	31.3348214285714	20.889880952381
RBM4B	35.4253246753247	45.8494318181818	13.6383928571429	31.6377164502165
AURKB	44.8214285714286	3.125	47.9464285714286	31.9642857142857
PDHA1	49.5714285714286	34.65625	84.2276785714286	56.1517857142857
SUV420H1	5.35064935064935	33.4488636363636	36.5267857142857	25.1087662337662
SMARCAL1	16.6071428571429	3.65625	20.2633928571429	13.5089285714286
RSPRY1	15.3766233766234	14.9034090909091	9.09821428571428	13.1260822510823
METAP2	63.4155844155844	84.4289772727273	33.2991071428571	60.3812229437229
PAM	21.262987012987	1.22727272727273	20.0357142857143	14.1753246753247
WBP5	56.4675324675325	77.1818181818182	53.2857142857143	62.3116883116883
MAML1	16.5064935064935	7.51988636363636	11.2991071428571	11.7751623376623
C9orf78	35.9480519480519	43.2159090909091	13.9821428571429	31.0487012987013
TIMM17A	93.8409090909091	92.9659090909091	76.625	87.8106060606061
MFF	30.6428571428571	12.15625	42.7991071428571	28.5327380952381
DMTF1	4.22727272727273	28.0710227272727	27.84375	20.0473484848485
C4orf19	62.9285714285714	12	74.9285714285714	49.952380952381
CEP68	90.2694805194805	96.5909090909091	9.67857142857143	65.512987012987
SRP68	48.7045454545455	50.1107954545455	29.90625	42.907196969697
TBC1D7	98.1720779220779	87.4176136363636	15.3169642857143	66.9688852813853
SLC35A5	28.3376623376623	46.6590909090909	36.1785714285714	37.0584415584416
AKIRIN1	14.4415584415584	8.60227272727273	22.5892857142857	15.211038961039
PEPD	6.07142857142857	0	6.07142857142857	4.04761904761905
AQP1	46.3181818181818	55.9431818181818	9.625	37.2954545454545
CCDC90B	57.9772727272727	60.2272727272727	18.75	45.6515151515151
HSPB1	97.5746753246753	101.588068181818	33.7991071428571	77.6539502164502
TPST2	0.892857142857143	0	0.892857142857143	0.595238095238095
HMGCL	68.4090909090909	60.9715909090909	51.5625	60.3143939393939
TSPO	91.5454545454545	104.857954545455	13.3125	69.905303030303
CDC23	44.0454545454545	57.0142045454545	23.96875	41.6761363636364
AASS	57.3116883116883	53.5170454545455	46.9196428571429	52.5827922077922
PCDH12	29.4090909090909	29.4090909090909	0	19.6060606060606
KTN1	20.5551948051948	42.0909090909091	40.4642857142857	34.3701298701299
GNS	32.1818181818182	21.4630681818182	22.28125	25.3087121212121
PLEKHA5	22.7597402597403	21.3267045454545	10.9955357142857	18.3606601731602
PA2G4	24.8441558441558	33.0227272727273	28.3214285714286	28.7294372294372
C17orf79	77.7402597402597	70.4857954545455	22.3169642857143	56.8476731601732
P4HA1	7.44805194805195	26.8096590909091	30.0758928571429	21.4445346320346
C12orf47	72.4805194805195	72.4090909090909	17.0714285714286	53.987012987013
CMPK1	8.03571428571429	29.40625	37.4419642857143	24.9613095238095
EIF2B2	17.8344155844156	16.8210227272727	24.2008928571429	19.6187770562771
TPP1	2.47402597402597	3.88920454545455	6.27232142857143	4.21185064935065
RIT1	61.5941558441558	62.0852272727273	14.1339285714286	45.9377705627706
RBFOX2	30.4188311688312	51.2982954545455	29.8080357142857	37.1750541125541
DNAJA2	49.7954545454545	48.0767045454545	66.78125	54.8844696969697
TUBB6	5.69805194805195	1.59090909090909	4.10714285714286	3.7987012987013
MRPL19	36.0487012987013	60.1647727272727	93.7589285714286	63.3241341991342
RAMP1	118.428571428571	21.8125	140.241071428571	93.4940476190476
MAP2K4	15.8116883116883	6.45454545454545	9.35714285714286	10.5411255411255
HKR1	7.0487012987013	19.1960227272727	14.7901785714286	13.6783008658009
TSPAN15	5.52272727272727	9.86647727272727	12.84375	9.41098484848485
CALR	39.8636363636364	47.3636363636364	43.5	43.5757575757576
TMEM167A	33.0681818181818	23.5056818181818	32.9375	29.8371212121212
PPIG	13.8311688311688	43.8579545454545	42.5982142857143	33.4291125541126
EGR1	22.6655844155844	34.7414772727273	54.8616071428571	37.4228896103896
ALG6	1.22727272727273	24.4460227272727	23.21875	16.2973484848485
TMX2	39.038961038961	34.4005681818182	36.0758928571429	36.5051406926407
ZDHHC9	11.9025974025974	12.9517045454545	2.76339285714286	9.20589826839827
GGPS1	38.7467532467532	19.1306818181818	41.2410714285714	33.0395021645022
NMD3	52.5324675324675	47.7869318181818	14.6830357142857	38.334145021645
ZFP36L2	114.282467532468	81.5681818181818	54.2142857142857	83.3549783549784
PHKG2	15.0357142857143	10	25.0357142857143	16.6904761904762
NDUFB5	94.5681818181818	71.3806818181818	55.3125	73.7537878787879
BANF1	76.8051948051948	106.122159090909	94.7455357142857	92.5576298701299
JUP	4.72402597402597	2.57670454545455	7.20982142857143	4.83685064935065
EVI5	5.25	6.5625	11.8125	7.875
ARFGAP3	3.43181818181818	13.2130681818182	16.28125	10.9753787878788
TRAP1	56.6331168831169	10.0482954545455	53.7723214285714	40.1512445887446
ANTXR2	2.25	0.59375	2.84375	1.89583333333333
STAT3	47.3181818181818	47.7556818181818	0.4375	31.8371212121212
ID4	11.3928571428571	12.9375	24.3303571428571	16.2202380952381
ANKRD10	84.3474025974026	82.2357954545455	109.674107142857	92.0857683982684
S100A6	70.8961038961039	78.5255681818182	11.0580357142857	53.4932359307359
ARMCX3	46.8441558441558	48.7414772727273	15.0401785714286	36.8752705627706
NCALD	8.14285714285714	9.6875	17.8303571428571	11.8869047619048
ZNF792	95.8636363636364	95.8636363636364	0	63.9090909090909
MUL1	19.5357142857143	8.15625	27.6919642857143	18.4613095238095
RALB	24.3668831168831	19.2954545454545	24.5714285714286	22.7445887445887
TAX1BP1	39.6396103896104	28.1306818181818	42.1339285714286	36.6347402597403
ZRANB2	52.8376623376623	83.9090909090909	46.9285714285714	61.2251082251082
BRD8	6.47402597402597	8.63920454545454	15.0223214285714	10.045183982684
SLIT2	0.107142857142857	2.78125	2.88839285714286	1.92559523809524
PSMD12	42.737012987013	48.5539772727273	10.7455357142857	34.0121753246753
UBL7	9.32142857142857	12.75	22.0714285714286	14.7142857142857
EPB41L5	27.3214285714286	57.28125	84.6026785714286	56.4017857142857
SLC25A11	28.5681818181818	40.4744318181818	33.40625	34.1496212121212
INSIG1	13.75	0	13.75	9.16666666666667
SEMA6A	50.3116883116883	76.2982954545455	29.7008928571429	52.1036255411255
ADAMTS5	0	0	0	0
DDX47	38.8636363636364	46.0198863636364	44.15625	43.0132575757576
TTC19	18.8246753246753	24.6193181818182	42.0803571428571	28.5081168831169
ABI2	14.1785714285714	13.78125	27.9598214285714	18.639880952381
RRM1	5.73376623376623	0.0909090909090909	5.64285714285714	3.82251082251082
AZIN1	71.0292207792208	41.5738636363636	46.3303571428571	52.9778138528139
NDUFB4	78.487012987013	93.0539772727273	109.995535714286	93.8455086580087
C6orf72	33.3831168831169	62.6107954545455	68.0848214285714	54.6929112554113
BDP1	27.6785714285714	58.03125	42.7098214285714	42.8065476190476
VRK1	2.5	1.9375	4.4375	2.95833333333333
PAMR1	0	0	0	0
BTBD3	18.4805194805195	39.2840909090909	28.9464285714286	28.9036796536797
ALDH18A1	31.3214285714286	5.1875	36.5089285714286	24.3392857142857
RNF24	0	4.53125	4.53125	3.02083333333333
CTSA	48.4675324675325	30.9630681818182	46.0669642857143	41.8325216450216
BRE	54.1818181818182	33.9630681818182	40.78125	42.9753787878788
C1QTNF7	0	0	0	0
PPIC	44.8116883116883	35.6420454545455	75.5446428571429	51.9994588744589
AUP1	33.1266233766234	57.1221590909091	53.0669642857143	47.7719155844156
IDS	0.107142857142857	3.25	3.35714285714286	2.23809523809524
C11orf31	135.847402597403	116.767045454545	133.705357142857	128.773268398268
CFDP1	50.3831168831169	39.9232954545455	67.3973214285714	52.5679112554113
ANK3	1.5	1.65625	3.15625	2.10416666666667
UHRF2	59.7207792207792	78.7386363636364	19.7321428571429	52.7305194805195
MPZL1	42.8246753246753	31.9630681818182	18.4241071428571	31.0706168831169
TMEM219	65.2857142857143	79.4375	51.7232142857143	65.4821428571429
CEP350	18.2045454545455	32.9232954545455	23.21875	24.782196969697
LRPAP1	23.1980519480519	9.09090909090909	26.1071428571429	19.465367965368
OAT	36.4967532467532	62.3181818181818	43.1785714285714	47.3311688311688
FAM217B	48.762987012987	52.0397727272727	6.34821428571429	35.7169913419913
KIF2A	7	0.53125	7.53125	5.02083333333333
METAP1	4.10714285714286	34.6875	38.7946428571429	25.8630952380952
TP53INP1	62.9642857142857	65.625	21.5892857142857	50.0595238095238
ZNF211	0	4.0625	4.0625	2.70833333333333
RAB3B	1.46428571428571	0.03125	1.49553571428571	0.997023809523809
FNDC3A	47.9318181818182	83.7130681818182	52.28125	61.3087121212121
DPH5	82.7077922077922	80.8238636363636	53.2589285714286	72.2635281385281
CAPN6	14.6428571428571	19.78125	34.4241071428571	22.9494047619048
KPNA1	52.5194805194805	20.0909090909091	39.4285714285714	37.3463203463203
PSMC6	63.974025974026	50.4829545454545	51.3660714285714	55.2743506493507
ASCC2	15.0519480519481	15.4715909090909	6.70535714285714	12.409632034632
HIST1H2BK	21.1071428571429	16.9375	38.0446428571429	25.3630952380952
ELMO2	0	4.46875	4.46875	2.97916666666667
CD9	16.0909090909091	16.0909090909091	0	10.7272727272727
C20orf111	6.32142857142857	32.90625	39.2276785714286	26.1517857142857
MOCS2	56.1590909090909	28.6278409090909	28.96875	37.9185606060606
GIMAP7	18.2272727272727	18.2897727272727	0.0625	12.1931818181818
RHEB	21.9285714285714	24.3125	15.2410714285714	20.4940476190476
MDM4	78.6038961038961	98.0056818181818	48.9732142857143	75.1942640692641
IVNS1ABP	8.48376623376623	18.7471590909091	13.0491071428571	13.4266774891775
SPG21	17.0357142857143	16.875	16.9107142857143	16.9404761904762
TADA1	18.8084415584416	36.5539772727273	36.8169642857143	30.726461038961
EXOSC8	64.724025974026	82.6392045454545	52.2723214285714	66.545183982684
C9orf5	46.6883116883117	51.6079545454545	27.2053571428571	41.8338744588745
PTP4A1	26	31.65625	57.65625	38.4375
NDUFA10	32.0844155844156	61.6647727272727	72.2946428571429	55.3479437229437
NOTCH4	64.8279220779221	75.5198863636364	13.6205357142857	51.3227813852814
GTF2A2	52.8019480519481	60.8153409090909	67.7991071428571	60.472132034632
SPTLC2	11.6201298701299	15.5710227272727	8.73660714285714	11.9759199134199
CADM1	5.67532467532468	50.3494318181818	54.3883928571429	36.8043831168831
IGFBP2	7.99350649350649	7.13636363636364	1.85714285714286	5.66233766233766
CCBL2	34.9220779220779	33.6051136363636	22.2544642857143	30.2605519480519
ARHGAP18	75.5487012987013	79.3210227272727	40.4151785714286	65.0949675324675
SPRY1	4.73701298701299	6.77272727272727	2.96428571428571	4.82467532467532
GPC6	5.67857142857143	1.34375	7.02232142857143	4.68154761904762
CCDC88A	93.2597402597403	113.514204545455	27.6830357142857	78.1523268398268
NASP	4.23051948051948	40.4403409090909	37.8526785714286	27.5078463203463
HELZ	66.1623376623377	81.1534090909091	19.1339285714286	55.4832251082251
TOR1AIP1	1.86363636363636	15.9261363636364	14.0625	10.6174242424242
NFIA	6.99675324675325	14.0994318181818	20.4598214285714	13.8520021645022
ARL8B	15.4642857142857	4.71875	20.1830357142857	13.4553571428571
TGIF1	15.4642857142857	25	40.4642857142857	26.9761904761905
SKAP2	33.2564935064935	28.3948863636364	4.92410714285714	22.191829004329
ACVRL1	63.8181818181818	63.8494318181818	0.03125	42.5662878787879
DYNLRB1	150.305194805195	149.653409090909	38.7767857142857	112.911796536797
FAT4	68.5	70.375	1.875	46.9166666666667
EIF1AY	76.9090909090909	91.5965909090909	33.6875	67.3977272727273
DOCK1	44.9967532467533	60.5369318181818	35.8973214285714	47.1436688311688
TGOLN2	62.0519480519481	73.1903409090909	75.4241071428571	70.222132034632
LYPD6B	13.3214285714286	111.5625	124.883928571429	83.2559523809524
RGS3	82.4707792207792	80.3636363636364	2.10714285714286	54.9805194805195
CCND3	58	65.59375	7.59375	43.7291666666667
SQRDL	1.00974025974026	63.7329545454545	64.6517857142857	43.1314935064935
PIK3CA	0.0357142857142857	0	0.0357142857142857	0.0238095238095238
BLVRB	14.5714285714286	17.75	32.3214285714286	21.547619047619
U2SURP	93.6331168831169	102.985795454545	58.7098214285714	85.1095779220779
UFSP2	27.1136363636364	37.7386363636364	44.125	36.3257575757576
FAM210B	41.788961038961	30.3693181818182	22.7946428571429	31.650974025974
EXOSC10	33.1428571428571	1.96875	35.1116071428571	23.4077380952381
HOOK3	39.3831168831169	52.8920454545455	15.3660714285714	35.8804112554113
MCM6	11.5097402597403	21.4517045454545	18.8705357142857	17.2773268398268
GSTK1	82.9902597402597	118.173295454545	73.2544642857143	91.4726731601732
DAPK1	23.3571428571429	29.21875	52.5758928571429	35.0505952380952
IDH3B	16.2142857142857	2.03125	15.2455357142857	11.1636904761905
FBLN1	14.0779220779221	12.5198863636364	2.87053571428571	9.82278138528138
OLA1	76.0551948051948	95.6846590909091	44.5580357142857	72.0992965367965
ENAH	28.5422077922078	42.2073863636364	50.0223214285714	40.2573051948052
C14orf129	42.3311688311688	42.7017045454545	3.94196428571429	29.6582792207792
NDUFAF3	136.048701298701	104.164772727273	79.7589285714286	106.657467532468
MFAP1	23.7694805194805	67.1534090909091	59.7410714285714	50.2213203463203
LARS	33.8636363636364	32.4261363636364	24.5625	30.2840909090909
SRR	21.0454545454545	21.8267045454545	0.78125	14.5511363636364
C10orf10	51.9090909090909	57.9090909090909	6	38.6060606060606
CMTM3	15.6915584415584	10.4147727272727	17.6517857142857	14.586038961039
ZNF300P1	0.0714285714285714	10.6875	10.7589285714286	7.17261904761905
PSMD8	51.9318181818182	55.6818181818182	52.25	53.2878787878788
FAM120AOS	22.8214285714286	13.59375	36.4151785714286	24.2767857142857
MGAT1	19.1363636363636	23.8551136363636	6.71875	16.5700757575758
VEZT	22.724025974026	21.3267045454545	32.9598214285714	25.670183982684
EFHC1	10.2857142857143	28.03125	38.3169642857143	25.5446428571429
ANKRD12	89.8181818181818	80.3181818181818	53.5	74.5454545454545
PELI1	40.6461038961039	39.5880681818182	7.87053571428571	29.3682359307359
NT5C3	28.3019480519481	65.3153409090909	41.7991071428571	45.1387987012987
TRIB2	29.4090909090909	34.2528409090909	4.84375	22.8352272727273
PLIN2	87.5681818181818	48.1619318181818	49.09375	61.6079545454545
WDR11	0.0357142857142857	11.34375	11.3794642857143	7.58630952380952
UROD	74.9545454545455	64.8920454545455	49.9375	63.2613636363636
TGM2	12.3538961038961	9.66193181818182	5.37946428571429	9.13176406926407
GOLT1B	14.2142857142857	8.09375	22.3080357142857	14.8720238095238
SYVN1	133.951298701299	125.491477272727	43.8973214285714	101.113365800866
TM2D2	39.3149350649351	42.0738636363636	16.1160714285714	32.5016233766234
MSH2	101.181818181818	105.838068181818	45.65625	84.2253787878788
ICA1	21.9707792207792	7.64488636363636	18.8883928571429	16.1680194805195
MSRB3	21	21	0	14
MKRN2	61.2954545454545	64.8267045454545	9.03125	45.0511363636364
ADAMTSL3	0.0454545454545455	0.0454545454545455	0	0.0303030303030303
ANAPC7	37.3928571428571	31.5	32.8928571428571	33.9285714285714
PPP1CC	28.9253246753247	27.0369318181818	2.32589285714286	19.4293831168831
RAE1	51.5844155844156	39.3522727272727	54.4821428571429	48.4729437229437
MAGEH1	30.4188311688312	41.1107954545455	31.6205357142857	34.3833874458874
RANBP1	69.1948051948052	68.3778409090909	74.7544642857143	70.7757034632035
ZNF644	10.5064935064935	32.9261363636364	22.7053571428571	22.0459956709957
C19orf48	22.6753246753247	21.0369318181818	23.0758928571429	22.2627164502165
BUD31	64.5909090909091	62.2471590909091	56.65625	61.1647727272727
LPP	38.7954545454545	47.0142045454545	36.71875	40.842803030303
PHF20	1.46428571428571	5.53125	6.99553571428571	4.66369047619048
RBBP6	4.6525974025974	20.2954545454545	24.8571428571429	16.6017316017316
MLEC	37.0584415584416	35.0227272727273	41.5357142857143	37.8722943722944
NT5DC2	44.711038961039	43.9744318181818	20.0491071428571	36.2448593073593
PNN	24	42.96875	52.96875	39.9791666666667
FASTKD2	66.4090909090909	40.4090909090909	26	44.2727272727273
DHX15	23.1298701298701	31.7414772727273	54.3258928571429	36.3990800865801
RPA1	6.78571428571429	0.0625	6.84821428571429	4.56547619047619
MRPL48	41.75	67.84375	42.59375	50.7291666666667
C4orf34	26.8928571428571	32.78125	59.6741071428571	39.7827380952381
DDX24	44.9025974025974	42.5454545454545	25.3571428571429	37.6017316017316
SRSF4	82.1363636363636	74.5738636363636	8.4375	55.0492424242424
SSU72	89.9090909090909	62.1903409090909	63.28125	71.7935606060606
SMC2	3.21428571428571	12.5	15.7142857142857	10.4761904761905
BID	25.5681818181818	43.7869318181818	19.71875	29.6912878787879
SSH1	12.5681818181818	13.6619318181818	1.59375	9.27462121212121
RBM45	0.0714285714285714	9.1875	9.25892857142857	6.17261904761905
PARP6	5.96428571428571	2	7.96428571428571	5.30952380952381
SYF2	49.2207792207792	44.3011363636364	55.7946428571429	49.7721861471861
JAGN1	7.21428571428571	30.96875	38.1830357142857	25.4553571428571
PTPRF	3.35714285714286	14.9375	18.2946428571429	12.1964285714286
NDUFA12	126.649350649351	155.957386363636	111.879464285714	131.4954004329
PRPF8	32.2987012987013	40.2272727272727	35.0714285714286	35.8658008658009
LMBRD1	124.902597402597	98.9517045454545	83.7633928571429	102.539231601732
DDX19A	40.8668831168831	39.6704545454545	11.4464285714286	30.6612554112554
MICU1	65.8831168831169	38.0170454545455	53.9910714285714	52.6304112554113
SAE1	36.6071428571429	36.3125	21.9196428571429	31.6130952380952
GPS1	15.8928571428571	0	15.8928571428571	10.5952380952381
TBC1D19	45.1266233766234	48.9034090909091	32.8482142857143	42.2927489177489
C1GALT1	42.0519480519481	41.8465909090909	34.0803571428571	39.3262987012987
MAD2L1	53.4642857142857	5.84375	59.3080357142857	39.5386904761905
TOP2B	38.5519480519481	41.8465909090909	16.5803571428571	32.3262987012987
TCTN1	16.6071428571429	21.90625	38.5133928571429	25.6755952380952
CTPS2	1	23.90625	24.90625	16.6041666666667
MAP4K4	10.5	19.3125	10.8125	13.5416666666667
RNF34	30.2305194805195	46.5340909090909	32.9464285714286	36.5703463203463
MRPL14	40.5616883116883	73.1732954545455	61.8258928571429	58.5202922077922
COX5B	95.3831168831169	133.110795454545	140.584821428571	123.026244588745
CCP110	7.17857142857143	6.84375	6.02232142857143	6.68154761904762
PRPF38A	59.25	45	14.25	39.5
TMEM123	47.4155844155844	34.4914772727273	57.3616071428571	46.4228896103896
METTL17	77.7792207792208	57.3238636363636	75.8303571428571	70.3111471861472
WDR1	21.7207792207792	25.2698863636364	17.2633928571429	21.4180194805195
STARD3NL	35.7467532467532	47.3494318181818	45.4598214285714	42.8520021645022
H2AFY	16.2857142857143	39.28125	55.5669642857143	37.0446428571429
OST4	177.850649350649	154.917613636364	153.495535714286	162.087932900433
TRAPPC4	67.0811688311688	52.5454545454545	40.5357142857143	53.3874458874459
INSIG2	16.3214285714286	13.125	29.4464285714286	19.6309523809524
TRMT112	126.045454545455	103.732954545455	81.6875	103.82196969697
ZNF415	1.01298701298701	6.25852272727273	6.81696428571429	4.69615800865801
COQ9	7.92857142857143	43.71875	51.6473214285714	34.4315476190476
BGN	0	0.71875	0.71875	0.479166666666667
HYDIN	2.92857142857143	20.375	23.3035714285714	15.5357142857143
SUPV3L1	33.3571428571429	8.78125	42.1383928571429	28.0922619047619
TOR1A	73.8116883116883	65.9857954545455	24.8883928571429	54.8952922077922
SUPT16H	34.9642857142857	28.28125	63.2455357142857	42.1636904761905
NR3C1	3.86363636363636	4.51988636363636	0.65625	3.01325757575758
CHN1	9.81818181818182	9.81818181818182	0	6.54545454545455
EIF2B4	2.07142857142857	41.59375	43.6651785714286	29.110119047619
MIEN1	70.1688311688312	69.8920454545455	39.1517857142857	59.7375541125541
RASL12	0	0	0	0
GPX1	104.587662337662	127.252840909091	80.0223214285714	103.954274891775
DNAJC13	17.5941558441558	18.7102272727273	17.7589285714286	18.0211038961039
HN1	26.7305194805195	18.5340909090909	11.4464285714286	18.9036796536797
